row_element,column_element,cooccurrence_count,row_element_count,conditional_probability
Al,Tm,32,82180,0.00038938914577756143
Al,Ts,0,82180,0.0
Al,U,109,82180,0.0013263567778048187
Al,V,524,82180,0.006376247262107569
Al,W,274,82180,0.00333414456072037
Al,Xe,1,82180,0.000012168410805548795
Al,Y,588,82180,0.007155025553662692
Al,Yb,69,82180,0.0008396203455828669
Al,Zn,2019,82180,0.02456802141640302
Al,Zr,1485,82180,0.01807009004623996
Am,Ac,4,378,0.010582010582010581
Am,Ag,0,378,0.0
Am,Al,5,378,0.013227513227513227
Am,Am,378,378,1.0
Am,Ar,0,378,0.0
Am,As,0,378,0.0
Am,At,0,378,0.0
Am,Au,2,378,0.005291005291005291
Am,B,18,378,0.047619047619047616
Am,Ba,0,378,0.0
Am,Be,6,378,0.015873015873015872
Am,Bh,0,378,0.0
Am,Bi,1,378,0.0026455026455026454
Am,Bk,0,378,0.0
Am,Br,9,378,0.023809523809523808
Am,C,234,378,0.6190476190476191
Am,Ca,1,378,0.0026455026455026454
Am,Cd,0,378,0.0
Am,Ce,1,378,0.0026455026455026454
Am,Cf,0,378,0.0
Am,Cl,21,378,0.05555555555555555
Am,Cm,3,378,0.007936507936507936
Am,Cn,0,378,0.0
Am,Co,0,378,0.0
Am,Cr,1,378,0.0026455026455026454
Am,Cs,1,378,0.0026455026455026454
Am,Cu,0,378,0.0
Am,Db,0,378,0.0
Am,Ds,0,378,0.0
Am,Dy,0,378,0.0
Am,Er,0,378,0.0
Am,Es,0,378,0.0
Am,Eu,4,378,0.010582010582010581
Am,F,20,378,0.05291005291005291
Am,Fe,2,378,0.005291005291005291
Am,Fl,0,378,0.0
Am,Fm,2,378,0.005291005291005291
Am,Fr,0,378,0.0
Am,Ga,2,378,0.005291005291005291
Am,Gd,0,378,0.0
Am,Ge,0,378,0.0
Am,H,263,378,0.6957671957671958
Am,He,0,378,0.0
Am,Hf,0,378,0.0
Am,Hg,0,378,0.0
Am,Ho,0,378,0.0
Am,Hs,0,378,0.0
Am,I,10,378,0.026455026455026454
Am,In,0,378,0.0
Am,Ir,0,378,0.0
Am,K,1,378,0.0026455026455026454
Am,Kr,0,378,0.0
Am,La,0,378,0.0
Am,Li,1,378,0.0026455026455026454
Am,Lr,0,378,0.0
Am,Lu,1,378,0.0026455026455026454
Am,Lv,0,378,0.0
Am,Mc,0,378,0.0
Am,Md,0,378,0.0
Am,Mg,0,378,0.0
Am,Mn,0,378,0.0
Am,Mo,2,378,0.005291005291005291
Am,Mt,0,378,0.0
Am,N,150,378,0.3968253968253968
Am,Na,1,378,0.0026455026455026454
Am,Nb,0,378,0.0
Am,Nd,0,378,0.0
Am,Ne,0,378,0.0
Am,Nh,0,378,0.0
Am,Ni,0,378,0.0
Am,No,0,378,0.0
Am,Np,5,378,0.013227513227513227
Am,O,184,378,0.48677248677248675
Am,Og,0,378,0.0
Am,Os,0,378,0.0
Am,P,9,378,0.023809523809523808
Am,Pa,0,378,0.0
Am,Pb,0,378,0.0
Am,Pd,4,378,0.010582010582010581
Am,Pm,2,378,0.005291005291005291
Am,Po,0,378,0.0
Am,Pr,0,378,0.0
Am,Pt,2,378,0.005291005291005291
Am,Pu,7,378,0.018518518518518517
Am,Ra,0,378,0.0
Am,Rb,1,378,0.0026455026455026454
Am,Re,0,378,0.0
Am,Rf,0,378,0.0
Am,Rg,0,378,0.0
Am,Rh,0,378,0.0
Am,Rn,0,378,0.0
Am,Ru,2,378,0.005291005291005291
Am,S,20,378,0.05291005291005291
Am,Sb,2,378,0.005291005291005291
Am,Sc,0,378,0.0
Am,Se,1,378,0.0026455026455026454
Am,Sg,0,378,0.0
Am,Si,5,378,0.013227513227513227
Am,Sm,1,378,0.0026455026455026454
